"URI"	"Label"	"URIparent"	"LabelParent"
<https://www.datatourisme.fr/ontology/core#Citadel>,Citadel,<https://www.datatourisme.fr/ontology/core#DefenceSite>,Defence site
<https://www.datatourisme.fr/ontology/core#CampingAndCaravanningFeatureSpecification>,Camping and caravanning feature specification,<https://www.datatourisme.fr/ontology/core#FeatureSpecification>,Feature specification
<https://www.datatourisme.fr/ontology/core#Cloister>,Cloister,<https://www.datatourisme.fr/ontology/core#ReligiousSite>,Religious site
<https://www.datatourisme.fr/ontology/core#Collegiate>,Collegiate,<https://www.datatourisme.fr/ontology/core#ReligiousSite>,Religious site
<https://www.datatourisme.fr/ontology/core#Commanderie>,Commanderie,<https://www.datatourisme.fr/ontology/core#ReligiousSite>,Religious site
<https://www.datatourisme.fr/ontology/core#Calvary>,Calvary and parish enclosures,<https://www.datatourisme.fr/ontology/core#ReligiousSite>,Religious site
<https://www.datatourisme.fr/ontology/core#CivilCemetery>,Civil cemetery,<https://www.datatourisme.fr/ontology/core#RemembranceSite>,Remembrance site
<https://www.datatourisme.fr/ontology/core#ZooAnimalPark>,Zoo animal park,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,Sports and leisure place
<https://www.datatourisme.fr/ontology/core#AdventurePark>,Adventure park - tree climbing,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,Sports and leisure place
<https://www.datatourisme.fr/ontology/core#Cinematheque>,Cinematheque,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,Sports and leisure place
<https://www.datatourisme.fr/ontology/core#CircusPlace>,Circus,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,Sports and leisure place
<https://www.datatourisme.fr/ontology/core#ClimbingWall>,Climbing wall,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,Sports and leisure place
<https://www.datatourisme.fr/ontology/core#Valley>,Valley,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Natural heritage
<https://www.datatourisme.fr/ontology/core#Transport>,Transport,<https://www.datatourisme.fr/ontology/core#PlaceOfInterest>,Place
<https://www.datatourisme.fr/ontology/core#UnderwaterRoute>,Underwater route,<https://www.datatourisme.fr/ontology/core#Tour>,Route
<https://www.datatourisme.fr/ontology/core#TreeHouse>,Tree house,<https://www.datatourisme.fr/ontology/core#AccommodationProduct>,Accommodation product
<https://www.datatourisme.fr/ontology/core#VisualArtsEvent>,Visual art event and firework,<https://www.datatourisme.fr/ontology/core#CulturalEvent>,Cultural event
<https://www.datatourisme.fr/ontology/core#TriumphalArch>,Triumphal arch,<https://www.datatourisme.fr/ontology/core#RemembranceSite>,Remembrance site
<https://www.datatourisme.fr/ontology/core#Transporter>,Transporter,<https://www.datatourisme.fr/ontology/core#ServiceProvider>,Service provider
<https://www.datatourisme.fr/ontology/core#Trampoline>,Trampoline,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,Sports and leisure place
<https://www.datatourisme.fr/ontology/core#Velodrome>,Velodrome,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,Sports and leisure place
<https://www.datatourisme.fr/ontology/core#ViaFerrata>,Via ferrata,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,Sports and leisure place
<https://www.datatourisme.fr/ontology/core#TrainStation>,Train station,<https://www.datatourisme.fr/ontology/core#Transport>,Transport
<https://www.datatourisme.fr/ontology/core#Chartreuse>,Chartreuse,<https://www.datatourisme.fr/ontology/core#RemarkableBuilding>,Remarkable civil building
<https://www.datatourisme.fr/ontology/core#Cinema>,Cinema,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,Sports and leisure place
<https://www.datatourisme.fr/ontology/core#DefenceSite>,Defence site,<https://www.datatourisme.fr/ontology/core#CulturalSite>,Cultural site
<https://www.datatourisme.fr/ontology/core#CulturalEvent>,Cultural event,<https://www.datatourisme.fr/ontology/core#EntertainmentAndEvent>,Entertainment and event
<https://www.datatourisme.fr/ontology/core#Crest>,Crest,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Natural heritage
<https://www.datatourisme.fr/ontology/core#Cuesta>,Cuesta,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Natural heritage
<https://www.datatourisme.fr/ontology/core#Culture>,Culture,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Natural heritage
<https://www.datatourisme.fr/ontology/core#CraftsmanShop>,Craftsman shop,<https://www.datatourisme.fr/ontology/core#Store>,Store
<https://www.datatourisme.fr/ontology/core#CyclingTour>,Cycling route,<https://www.datatourisme.fr/ontology/core#Tour>,Route
<https://www.datatourisme.fr/ontology/core#CulturalActivityProvider>,Cultural activity provider,<https://www.datatourisme.fr/ontology/core#ActivityProvider>,Activity provider
<https://www.datatourisme.fr/ontology/core#Cybercafe>,Cybercafe,<https://www.datatourisme.fr/ontology/core#ConvenientService>,Convenient service
<https://www.datatourisme.fr/ontology/core#DanceEvent>,Dance event,<https://www.datatourisme.fr/ontology/core#CulturalEvent>,Cultural event
<https://www.datatourisme.fr/ontology/core#CulturalHeritageFeatureSpecification>,Cultural heritage feature specification,<https://www.datatourisme.fr/ontology/core#FeatureSpecification>,Feature specification
<https://www.datatourisme.fr/ontology/core#CrossCountrySkiResort>,Cross-country ski resort,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,Sports and leisure place
<https://www.datatourisme.fr/ontology/core#CrossCountrySkiTrail>,Cross-country ski trail,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,Sports and leisure place
<https://www.datatourisme.fr/ontology/core#SpaResort>,Spa resort,<https://www.datatourisme.fr/ontology/core#CityHeritage>,City and village
<https://www.datatourisme.fr/ontology/core#SportsEvent>,Sports and recreation event,<https://www.datatourisme.fr/ontology/core#EntertainmentAndEvent>,Entertainment and event
<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,Sports and leisure place,<https://www.datatourisme.fr/ontology/core#PlaceOfInterest>,Place
<https://www.datatourisme.fr/ontology/core#Course>,Course,<https://www.datatourisme.fr/ontology/core#Practice>,Practice
<https://www.datatourisme.fr/ontology/core#Cooperative>,Cooperative,<https://www.datatourisme.fr/ontology/core#TastingProvider>,Tasting provider
<https://www.datatourisme.fr/ontology/core#CoveredMarket>,Covered market,<https://www.datatourisme.fr/ontology/core#TechnicalHeritage>,"Industrial, handcraft, rural, agricultural and technical heritage"
<https://www.datatourisme.fr/ontology/core#SportsClub>,Sports club,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,Sports and leisure place
<https://www.datatourisme.fr/ontology/core#SportsHall>,Sports hall,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,Sports and leisure place
<https://www.datatourisme.fr/ontology/core#SquashCourt>,Squash court,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,Sports and leisure place
<https://www.datatourisme.fr/ontology/core#SportsCompetition>,Sports competition,<https://www.datatourisme.fr/ontology/core#SportsEvent>,Sports and recreation event
<https://www.datatourisme.fr/ontology/core#SportsDemonstration>,Sports demonstration,<https://www.datatourisme.fr/ontology/core#SportsEvent>,Sports and recreation event
