,locality_name,reg_name,dep_name,postal_code,center_latitude,center_longitude,locality
7500,Quintenic,Bretagne,Côtes-d'Armor,22400,48.51,-2.422,"Quintenic (22400), Bretagne"
7501,Quintin,Bretagne,Côtes-d'Armor,22800,48.403,-2.912,"Quintin (22800), Bretagne"
7502,Le Quiou,Bretagne,Côtes-d'Armor,22630,48.346,-1.998,"Le Quiou (22630), Bretagne"
7503,La Roche-Jaudy,Bretagne,Côtes-d'Armor,22450,48.746,-3.258,"La Roche-Jaudy (22450), Bretagne"
7504,Rospez,Bretagne,Côtes-d'Armor,22300,48.736,-3.386,"Rospez (22300), Bretagne"
7505,Rostrenen,Bretagne,Côtes-d'Armor,22110,48.222,-3.312,"Rostrenen (22110), Bretagne"
7506,Rouillac,Bretagne,Côtes-d'Armor,22250,48.307,-2.369,"Rouillac (22250), Bretagne"
7507,Ruca,Bretagne,Côtes-d'Armor,22550,48.561,-2.335,"Ruca (22550), Bretagne"
7508,Runan,Bretagne,Côtes-d'Armor,22260,48.687,-3.227,"Runan (22260), Bretagne"
7509,Saint-Adrien,Bretagne,Côtes-d'Armor,22390,48.49,-3.133,"Saint-Adrien (22390), Bretagne"
7510,Saint-Agathon,Bretagne,Côtes-d'Armor,22200,48.563,-3.101,"Saint-Agathon (22200), Bretagne"
7511,Saint-Alban,Bretagne,Côtes-d'Armor,22400,48.555,-2.509,"Saint-Alban (22400), Bretagne"
7512,Saint-André-des-Eaux,Bretagne,Côtes-d'Armor,22630,48.373,-2.014,"Saint-André-des-Eaux (22630), Bretagne"
7513,Saint-Barnabé,Bretagne,Côtes-d'Armor,22600,48.138,-2.702,"Saint-Barnabé (22600), Bretagne"
7514,Saint-Bihy,Bretagne,Côtes-d'Armor,22800,48.376,-2.967,"Saint-Bihy (22800), Bretagne"
7515,Saint-Brandan,Bretagne,Côtes-d'Armor,22800,48.39,-2.864,"Saint-Brandan (22800), Bretagne"
7516,Saint-Brieuc,Bretagne,Côtes-d'Armor,22000,48.515,-2.762,"Saint-Brieuc (22000), Bretagne"
7517,Saint-Caradec,Bretagne,Côtes-d'Armor,22600,48.192,-2.868,"Saint-Caradec (22600), Bretagne"
7518,Saint-Carné,Bretagne,Côtes-d'Armor,22100,48.42,-2.055,"Saint-Carné (22100), Bretagne"
7519,Saint-Carreuc,Bretagne,Côtes-d'Armor,22150,48.404,-2.75,"Saint-Carreuc (22150), Bretagne"
7520,Saint-Cast-le-Guildo,Bretagne,Côtes-d'Armor,22380,48.604,-2.249,"Saint-Cast-le-Guildo (22380), Bretagne"
7521,Saint-Clet,Bretagne,Côtes-d'Armor,22260,48.67,-3.137,"Saint-Clet (22260), Bretagne"
7522,Saint-Connan,Bretagne,Côtes-d'Armor,22480,48.412,-3.076,"Saint-Connan (22480), Bretagne"
7523,Saint-Connec,Bretagne,Côtes-d'Armor,22530,48.18,-2.926,"Saint-Connec (22530), Bretagne"
7524,Saint-Denoual,Bretagne,Côtes-d'Armor,22400,48.519,-2.384,"Saint-Denoual (22400), Bretagne"
7525,Saint-Donan,Bretagne,Côtes-d'Armor,22800,48.466,-2.887,"Saint-Donan (22800), Bretagne"
7526,Saint-Étienne-du-Gué-de-l'Isle,Bretagne,Côtes-d'Armor,22210,48.086,-2.644,"Saint-Étienne-du-Gué-de-l'Isle (22210), Bretagne"
7527,Saint-Fiacre,Bretagne,Côtes-d'Armor,22720,48.455,-3.052,"Saint-Fiacre (22720), Bretagne"
7528,Saint-Gildas,Bretagne,Côtes-d'Armor,22800,48.422,-3.007,"Saint-Gildas (22800), Bretagne"
7529,Saint-Gilles-les-Bois,Bretagne,Côtes-d'Armor,22290,48.657,-3.091,"Saint-Gilles-les-Bois (22290), Bretagne"
7530,Saint-Gilles-Pligeaux,Bretagne,Côtes-d'Armor,22480,48.38,-3.087,"Saint-Gilles-Pligeaux (22480), Bretagne"
7531,Saint-Gilles-Vieux-Marché,Bretagne,Côtes-d'Armor,22530,48.25,-2.97,"Saint-Gilles-Vieux-Marché (22530), Bretagne"
7532,Saint-Glen,Bretagne,Côtes-d'Armor,22510,48.352,-2.522,"Saint-Glen (22510), Bretagne"
7533,Saint-Hélen,Bretagne,Côtes-d'Armor,22100,48.466,-1.959,"Saint-Hélen (22100), Bretagne"
7534,Saint-Hervé,Bretagne,Côtes-d'Armor,22460,48.274,-2.812,"Saint-Hervé (22460), Bretagne"
7535,Saint-Jacut-de-la-Mer,Bretagne,Côtes-d'Armor,22750,48.588,-2.193,"Saint-Jacut-de-la-Mer (22750), Bretagne"
7536,Saint-Jean-Kerdaniel,Bretagne,Côtes-d'Armor,22170,48.553,-3.034,"Saint-Jean-Kerdaniel (22170), Bretagne"
7537,Saint-Jouan-de-l'Isle,Bretagne,Côtes-d'Armor,22350,48.266,-2.178,"Saint-Jouan-de-l'Isle (22350), Bretagne"
7538,Saint-Judoce,Bretagne,Côtes-d'Armor,22630,48.362,-1.954,"Saint-Judoce (22630), Bretagne"
7539,Saint-Julien,Bretagne,Côtes-d'Armor,22940,48.448,-2.817,"Saint-Julien (22940), Bretagne"
7540,Saint-Juvat,Bretagne,Côtes-d'Armor,22630,48.362,-2.055,"Saint-Juvat (22630), Bretagne"
7541,Saint-Launeuc,Bretagne,Côtes-d'Armor,22230,48.232,-2.354,"Saint-Launeuc (22230), Bretagne"
7542,Saint-Laurent,Bretagne,Côtes-d'Armor,22140,48.615,-3.242,"Saint-Laurent (22140), Bretagne"
7543,Saint-Lormel,Bretagne,Côtes-d'Armor,22130,48.552,-2.235,"Saint-Lormel (22130), Bretagne"
7544,Saint-Maden,Bretagne,Côtes-d'Armor,22350,48.337,-2.069,"Saint-Maden (22350), Bretagne"
7545,Saint-Martin-des-Prés,Bretagne,Côtes-d'Armor,22320,48.306,-2.965,"Saint-Martin-des-Prés (22320), Bretagne"
7546,Saint-Maudan,Bretagne,Côtes-d'Armor,22600,48.111,-2.768,"Saint-Maudan (22600), Bretagne"
7547,Saint-Maudez,Bretagne,Côtes-d'Armor,22980,48.455,-2.183,"Saint-Maudez (22980), Bretagne"
7548,Saint-Mayeux,Bretagne,Côtes-d'Armor,22320,48.265,-3.016,"Saint-Mayeux (22320), Bretagne"
7549,Saint-Méloir-des-Bois,Bretagne,Côtes-d'Armor,22980,48.442,-2.257,"Saint-Méloir-des-Bois (22980), Bretagne"
7550,Saint-Michel-de-Plélan,Bretagne,Côtes-d'Armor,22980,48.463,-2.222,"Saint-Michel-de-Plélan (22980), Bretagne"
7551,Saint-Michel-en-Grève,Bretagne,Côtes-d'Armor,22300,48.674,-3.557,"Saint-Michel-en-Grève (22300), Bretagne"
7552,Saint-Nicodème,Bretagne,Côtes-d'Armor,22160,48.354,-3.339,"Saint-Nicodème (22160), Bretagne"
7553,Saint-Nicolas-du-Pélem,Bretagne,Côtes-d'Armor,22480,48.323,-3.164,"Saint-Nicolas-du-Pélem (22480), Bretagne"
7554,Saint-Péver,Bretagne,Côtes-d'Armor,22720,48.482,-3.091,"Saint-Péver (22720), Bretagne"
7555,Saint-Pôtan,Bretagne,Côtes-d'Armor,22550,48.557,-2.293,"Saint-Pôtan (22550), Bretagne"
7556,Saint-Quay-Perros,Bretagne,Côtes-d'Armor,22700,48.782,-3.449,"Saint-Quay-Perros (22700), Bretagne"
7557,Saint-Quay-Portrieux,Bretagne,Côtes-d'Armor,22410,48.654,-2.844,"Saint-Quay-Portrieux (22410), Bretagne"
7558,Saint-Rieul,Bretagne,Côtes-d'Armor,22270,48.443,-2.422,"Saint-Rieul (22270), Bretagne"
7559,Saint-Samson-sur-Rance,Bretagne,Côtes-d'Armor,22100,48.492,-2.018,"Saint-Samson-sur-Rance (22100), Bretagne"
7560,Saint-Servais,Bretagne,Côtes-d'Armor,22160,48.387,-3.374,"Saint-Servais (22160), Bretagne"
7561,Saint-Thélo,Bretagne,Côtes-d'Armor,22460,48.246,-2.841,"Saint-Thélo (22460), Bretagne"
7562,Sainte-Tréphine,Bretagne,Côtes-d'Armor,22480,48.267,-3.169,"Sainte-Tréphine (22480), Bretagne"
7563,Saint-Trimoël,Bretagne,Côtes-d'Armor,22510,48.393,-2.541,"Saint-Trimoël (22510), Bretagne"
7564,Saint-Vran,Bretagne,Côtes-d'Armor,22230,48.243,-2.457,"Saint-Vran (22230), Bretagne"
7565,Saint-Igeaux,Bretagne,Côtes-d'Armor,22570,48.278,-3.115,"Saint-Igeaux (22570), Bretagne"
7566,Senven-Léhart,Bretagne,Côtes-d'Armor,22720,48.435,-3.064,"Senven-Léhart (22720), Bretagne"
7567,Sévignac,Bretagne,Côtes-d'Armor,22250,48.332,-2.32,"Sévignac (22250), Bretagne"
7568,Squiffiec,Bretagne,Côtes-d'Armor,22200,48.638,-3.167,"Squiffiec (22200), Bretagne"
7569,Taden,Bretagne,Côtes-d'Armor,22100,48.488,-2.054,"Taden (22100), Bretagne"
7570,Tonquédec,Bretagne,Côtes-d'Armor,22140,48.675,-3.4,"Tonquédec (22140), Bretagne"
7571,Tramain,Bretagne,Côtes-d'Armor,22640,48.4,-2.389,"Tramain (22640), Bretagne"
7572,Trébédan,Bretagne,Côtes-d'Armor,22980,48.406,-2.163,"Trébédan (22980), Bretagne"
7573,Trébeurden,Bretagne,Côtes-d'Armor,22560,48.771,-3.558,"Trébeurden (22560), Bretagne"
7574,Trébrivan,Bretagne,Côtes-d'Armor,22340,48.31,-3.482,"Trébrivan (22340), Bretagne"
7575,Trébry,Bretagne,Côtes-d'Armor,22510,48.346,-2.558,"Trébry (22510), Bretagne"
7576,Trédaniel,Bretagne,Côtes-d'Armor,22510,48.347,-2.606,"Trédaniel (22510), Bretagne"
7577,Trédarzec,Bretagne,Côtes-d'Armor,22220,48.791,-3.202,"Trédarzec (22220), Bretagne"
7578,Trédias,Bretagne,Côtes-d'Armor,22250,48.365,-2.223,"Trédias (22250), Bretagne"
7579,Trédrez-Locquémeau,Bretagne,Côtes-d'Armor,22300,48.708,-3.564,"Trédrez-Locquémeau (22300), Bretagne"
7580,Tréduder,Bretagne,Côtes-d'Armor,22310,48.654,-3.566,"Tréduder (22310), Bretagne"
7581,Treffrin,Bretagne,Côtes-d'Armor,22340,48.298,-3.527,"Treffrin (22340), Bretagne"
7582,Tréfumel,Bretagne,Côtes-d'Armor,22630,48.337,-2.024,"Tréfumel (22630), Bretagne"
7583,Trégastel,Bretagne,Côtes-d'Armor,22730,48.817,-3.506,"Trégastel (22730), Bretagne"
7584,Tréglamus,Bretagne,Côtes-d'Armor,22540,48.557,-3.255,"Tréglamus (22540), Bretagne"
7585,Trégomeur,Bretagne,Côtes-d'Armor,22590,48.568,-2.883,"Trégomeur (22590), Bretagne"
7586,Trégonneau,Bretagne,Côtes-d'Armor,22200,48.614,-3.163,"Trégonneau (22200), Bretagne"
7587,Trégrom,Bretagne,Côtes-d'Armor,22420,48.595,-3.403,"Trégrom (22420), Bretagne"
7588,Trégueux,Bretagne,Côtes-d'Armor,22950,48.48,-2.745,"Trégueux (22950), Bretagne"
7589,Tréguidel,Bretagne,Côtes-d'Armor,22290,48.6,-2.943,"Tréguidel (22290), Bretagne"
7590,Tréguier,Bretagne,Côtes-d'Armor,22220,48.785,-3.232,"Tréguier (22220), Bretagne"
7591,Trélévern,Bretagne,Côtes-d'Armor,22660,48.802,-3.37,"Trélévern (22660), Bretagne"
7592,Trélivan,Bretagne,Côtes-d'Armor,22100,48.43,-2.106,"Trélivan (22100), Bretagne"
7593,Trémargat,Bretagne,Côtes-d'Armor,22110,48.33,-3.267,"Trémargat (22110), Bretagne"
7594,Trémel,Bretagne,Côtes-d'Armor,22310,48.605,-3.618,"Trémel (22310), Bretagne"
7595,Tréméreuc,Bretagne,Côtes-d'Armor,22490,48.561,-2.064,"Tréméreuc (22490), Bretagne"
7596,Trémeur,Bretagne,Côtes-d'Armor,22250,48.351,-2.268,"Trémeur (22250), Bretagne"
7597,Tréméven,Bretagne,Côtes-d'Armor,22290,48.671,-3.032,"Tréméven (22290), Bretagne"
7598,Trémorel,Bretagne,Côtes-d'Armor,22230,48.191,-2.302,"Trémorel (22230), Bretagne"
7599,Trémuson,Bretagne,Côtes-d'Armor,22440,48.525,-2.848,"Trémuson (22440), Bretagne"
7600,Tréogan,Bretagne,Côtes-d'Armor,22340,48.187,-3.53,"Tréogan (22340), Bretagne"
7601,Tressignaux,Bretagne,Côtes-d'Armor,22290,48.61,-2.975,"Tressignaux (22290), Bretagne"
7602,Trévé,Bretagne,Côtes-d'Armor,22600,48.216,-2.807,"Trévé (22600), Bretagne"
7603,Tréveneuc,Bretagne,Côtes-d'Armor,22410,48.66,-2.874,"Tréveneuc (22410), Bretagne"
7604,Trévérec,Bretagne,Côtes-d'Armor,22290,48.66,-3.055,"Trévérec (22290), Bretagne"
7605,Trévou-Tréguignec,Bretagne,Côtes-d'Armor,22660,48.812,-3.345,"Trévou-Tréguignec (22660), Bretagne"
7606,Trévron,Bretagne,Côtes-d'Armor,22100,48.389,-2.068,"Trévron (22100), Bretagne"
7607,Trézény,Bretagne,Côtes-d'Armor,22450,48.755,-3.36,"Trézény (22450), Bretagne"
7608,Troguéry,Bretagne,Côtes-d'Armor,22450,48.761,-3.225,"Troguéry (22450), Bretagne"
7609,Uzel,Bretagne,Côtes-d'Armor,22460,48.281,-2.848,"Uzel (22460), Bretagne"
7610,La Vicomté-sur-Rance,Bretagne,Côtes-d'Armor,22690,48.488,-1.983,"La Vicomté-sur-Rance (22690), Bretagne"
7611,Le Vieux-Bourg,Bretagne,Côtes-d'Armor,22800,48.391,-3.004,"Le Vieux-Bourg (22800), Bretagne"
7612,Le Vieux-Marché,Bretagne,Côtes-d'Armor,22420,48.614,-3.438,"Le Vieux-Marché (22420), Bretagne"
7613,Vildé-Guingalan,Bretagne,Côtes-d'Armor,22980,48.436,-2.152,"Vildé-Guingalan (22980), Bretagne"
7614,Yffiniac,Bretagne,Côtes-d'Armor,22120,48.468,-2.681,"Yffiniac (22120), Bretagne"
7615,Yvias,Bretagne,Côtes-d'Armor,22930,48.715,-3.046,"Yvias (22930), Bretagne"
7616,Yvignac-la-Tour,Bretagne,Côtes-d'Armor,22350,48.349,-2.171,"Yvignac-la-Tour (22350), Bretagne"
8945,Solaure en Diois,Auvergne-Rhône-Alpes,Drôme,26150,44.702,5.383,"Solaure en Diois (26150), Auvergne-Rhône-Alpes"
8946,Albon,Auvergne-Rhône-Alpes,Drôme,26140,45.239,4.862,"Albon (26140), Auvergne-Rhône-Alpes"
8947,Aleyrac,Auvergne-Rhône-Alpes,Drôme,26770,44.499,4.946,"Aleyrac (26770), Auvergne-Rhône-Alpes"
8948,Alixan,Auvergne-Rhône-Alpes,Drôme,26300,44.982,5.017,"Alixan (26300), Auvergne-Rhône-Alpes"
8949,Allan,Auvergne-Rhône-Alpes,Drôme,26780,44.494,4.798,"Allan (26780), Auvergne-Rhône-Alpes"
8950,Allex,Auvergne-Rhône-Alpes,Drôme,26400,44.767,4.915,"Allex (26400), Auvergne-Rhône-Alpes"
8951,Ambonil,Auvergne-Rhône-Alpes,Drôme,26800,44.792,4.909,"Ambonil (26800), Auvergne-Rhône-Alpes"
8952,Ancône,Auvergne-Rhône-Alpes,Drôme,26200,44.58,4.72,"Ancône (26200), Auvergne-Rhône-Alpes"
8953,Andancette,Auvergne-Rhône-Alpes,Drôme,26140,45.246,4.812,"Andancette (26140), Auvergne-Rhône-Alpes"
8954,Anneyron,Auvergne-Rhône-Alpes,Drôme,26140,45.272,4.892,"Anneyron (26140), Auvergne-Rhône-Alpes"
8955,Aouste-sur-Sye,Auvergne-Rhône-Alpes,Drôme,26400,44.707,5.057,"Aouste-sur-Sye (26400), Auvergne-Rhône-Alpes"
8956,Arnayon,Auvergne-Rhône-Alpes,Drôme,26470,44.494,5.312,"Arnayon (26470), Auvergne-Rhône-Alpes"
8957,Arpavon,Auvergne-Rhône-Alpes,Drôme,26110,44.371,5.274,"Arpavon (26110), Auvergne-Rhône-Alpes"
8958,Arthémonay,Auvergne-Rhône-Alpes,Drôme,26260,45.141,5.061,"Arthémonay (26260), Auvergne-Rhône-Alpes"
8959,Aubenasson,Auvergne-Rhône-Alpes,Drôme,26340,44.678,5.145,"Aubenasson (26340), Auvergne-Rhône-Alpes"
8960,Aubres,Auvergne-Rhône-Alpes,Drôme,26110,44.389,5.154,"Aubres (26110), Auvergne-Rhône-Alpes"
8961,Aucelon,Auvergne-Rhône-Alpes,Drôme,26340,44.617,5.354,"Aucelon (26340), Auvergne-Rhône-Alpes"
8962,Aulan,Auvergne-Rhône-Alpes,Drôme,26570,44.23,5.422,"Aulan (26570), Auvergne-Rhône-Alpes"
8963,Aurel,Auvergne-Rhône-Alpes,Drôme,26340,44.693,5.298,"Aurel (26340), Auvergne-Rhône-Alpes"
8964,La Répara-Auriples,Auvergne-Rhône-Alpes,Drôme,26400,44.662,4.994,"La Répara-Auriples (26400), Auvergne-Rhône-Alpes"
8965,Autichamp,Auvergne-Rhône-Alpes,Drôme,26400,44.683,4.973,"Autichamp (26400), Auvergne-Rhône-Alpes"
8966,Ballons,Auvergne-Rhône-Alpes,Drôme,26560,44.252,5.644,"Ballons (26560), Auvergne-Rhône-Alpes"
8967,Barbières,Auvergne-Rhône-Alpes,Drôme,26300,44.941,5.162,"Barbières (26300), Auvergne-Rhône-Alpes"
8968,Barcelonne,Auvergne-Rhône-Alpes,Drôme,26120,44.867,5.055,"Barcelonne (26120), Auvergne-Rhône-Alpes"
8969,Barnave,Auvergne-Rhône-Alpes,Drôme,26310,44.657,5.367,"Barnave (26310), Auvergne-Rhône-Alpes"
8970,Barret-de-Lioure,Auvergne-Rhône-Alpes,Drôme,26570,44.175,5.516,"Barret-de-Lioure (26570), Auvergne-Rhône-Alpes"
8971,Barsac,Auvergne-Rhône-Alpes,Drôme,26150,44.726,5.304,"Barsac (26150), Auvergne-Rhône-Alpes"
8972,Bathernay,Auvergne-Rhône-Alpes,Drôme,26260,45.183,4.998,"Bathernay (26260), Auvergne-Rhône-Alpes"
8973,La Bâtie-des-Fonds,Auvergne-Rhône-Alpes,Drôme,26310,44.515,5.63,"La Bâtie-des-Fonds (26310), Auvergne-Rhône-Alpes"
8974,La Bâtie-Rolland,Auvergne-Rhône-Alpes,Drôme,26160,44.558,4.867,"La Bâtie-Rolland (26160), Auvergne-Rhône-Alpes"
8975,La Baume-Cornillane,Auvergne-Rhône-Alpes,Drôme,26120,44.83,5.048,"La Baume-Cornillane (26120), Auvergne-Rhône-Alpes"
8976,La Baume-de-Transit,Auvergne-Rhône-Alpes,Drôme,26790,44.328,4.869,"La Baume-de-Transit (26790), Auvergne-Rhône-Alpes"
8977,La Baume-d'Hostun,Auvergne-Rhône-Alpes,Drôme,26730,45.062,5.22,"La Baume-d'Hostun (26730), Auvergne-Rhône-Alpes"
8978,Beaufort-sur-Gervanne,Auvergne-Rhône-Alpes,Drôme,26400,44.778,5.149,"Beaufort-sur-Gervanne (26400), Auvergne-Rhône-Alpes"
8979,Beaumont-en-Diois,Auvergne-Rhône-Alpes,Drôme,26310,44.564,5.47,"Beaumont-en-Diois (26310), Auvergne-Rhône-Alpes"
8980,Beaumont-lès-Valence,Auvergne-Rhône-Alpes,Drôme,26760,44.874,4.947,"Beaumont-lès-Valence (26760), Auvergne-Rhône-Alpes"
8981,Beaumont-Monteux,Auvergne-Rhône-Alpes,Drôme,26600,45.033,4.922,"Beaumont-Monteux (26600), Auvergne-Rhône-Alpes"
8982,Beauregard-Baret,Auvergne-Rhône-Alpes,Drôme,26300,45.006,5.177,"Beauregard-Baret (26300), Auvergne-Rhône-Alpes"
8983,Beaurières,Auvergne-Rhône-Alpes,Drôme,26310,44.56,5.554,"Beaurières (26310), Auvergne-Rhône-Alpes"
8984,Beausemblant,Auvergne-Rhône-Alpes,Drôme,26240,45.212,4.841,"Beausemblant (26240), Auvergne-Rhône-Alpes"
8985,Beauvallon,Auvergne-Rhône-Alpes,Drôme,26800,44.856,4.905,"Beauvallon (26800), Auvergne-Rhône-Alpes"
8986,Beauvoisin,Auvergne-Rhône-Alpes,Drôme,26170,44.301,5.213,"Beauvoisin (26170), Auvergne-Rhône-Alpes"
8987,La Bégude-de-Mazenc,Auvergne-Rhône-Alpes,Drôme,26160,44.552,4.931,"La Bégude-de-Mazenc (26160), Auvergne-Rhône-Alpes"
8988,Bellecombe-Tarendol,Auvergne-Rhône-Alpes,Drôme,26110,44.357,5.356,"Bellecombe-Tarendol (26110), Auvergne-Rhône-Alpes"
8989,Bellegarde-en-Diois,Auvergne-Rhône-Alpes,Drôme,26470,44.537,5.434,"Bellegarde-en-Diois (26470), Auvergne-Rhône-Alpes"
8990,Bénivay-Ollon,Auvergne-Rhône-Alpes,Drôme,26170,44.311,5.188,"Bénivay-Ollon (26170), Auvergne-Rhône-Alpes"
8991,Bésayes,Auvergne-Rhône-Alpes,Drôme,26300,44.966,5.088,"Bésayes (26300), Auvergne-Rhône-Alpes"
8992,Bésignan,Auvergne-Rhône-Alpes,Drôme,26110,44.32,5.321,"Bésignan (26110), Auvergne-Rhône-Alpes"
8993,Bézaudun-sur-Bîne,Auvergne-Rhône-Alpes,Drôme,26460,44.612,5.176,"Bézaudun-sur-Bîne (26460), Auvergne-Rhône-Alpes"
8994,Bonlieu-sur-Roubion,Auvergne-Rhône-Alpes,Drôme,26160,44.588,4.868,"Bonlieu-sur-Roubion (26160), Auvergne-Rhône-Alpes"
8995,Bouchet,Auvergne-Rhône-Alpes,Drôme,26790,44.298,4.885,"Bouchet (26790), Auvergne-Rhône-Alpes"
8996,Boulc,Auvergne-Rhône-Alpes,Drôme,26410,44.638,5.584,"Boulc (26410), Auvergne-Rhône-Alpes"
8997,Bourdeaux,Auvergne-Rhône-Alpes,Drôme,26460,44.579,5.151,"Bourdeaux (26460), Auvergne-Rhône-Alpes"
8998,Bourg-de-Péage,Auvergne-Rhône-Alpes,Drôme,26300,45.017,5.051,"Bourg-de-Péage (26300), Auvergne-Rhône-Alpes"
8999,Bourg-lès-Valence,Auvergne-Rhône-Alpes,Drôme,26500,44.965,4.894,"Bourg-lès-Valence (26500), Auvergne-Rhône-Alpes"
9000,Bouvante,Auvergne-Rhône-Alpes,Drôme,26190,44.935,5.304,"Bouvante (26190), Auvergne-Rhône-Alpes"
9001,Bouvières,Auvergne-Rhône-Alpes,Drôme,26460,44.521,5.222,"Bouvières (26460), Auvergne-Rhône-Alpes"
9002,Bren,Auvergne-Rhône-Alpes,Drôme,26260,45.143,4.942,"Bren (26260), Auvergne-Rhône-Alpes"
9003,Brette,Auvergne-Rhône-Alpes,Drôme,26340,44.592,5.326,"Brette (26340), Auvergne-Rhône-Alpes"
9004,Buis-les-Baronnies,Auvergne-Rhône-Alpes,Drôme,26170,44.276,5.271,"Buis-les-Baronnies (26170), Auvergne-Rhône-Alpes"
9005,Chabeuil,Auvergne-Rhône-Alpes,Drôme,26120,44.908,5.007,"Chabeuil (26120), Auvergne-Rhône-Alpes"
9006,Chabrillan,Auvergne-Rhône-Alpes,Drôme,26400,44.714,4.961,"Chabrillan (26400), Auvergne-Rhône-Alpes"
9007,Le Chaffal,Auvergne-Rhône-Alpes,Drôme,26190,44.873,5.178,"Le Chaffal (26190), Auvergne-Rhône-Alpes"
9008,Chalancon,Auvergne-Rhône-Alpes,Drôme,26470,44.528,5.34,"Chalancon (26470), Auvergne-Rhône-Alpes"
9009,Le Chalon,Auvergne-Rhône-Alpes,Drôme,26350,45.155,5.089,"Le Chalon (26350), Auvergne-Rhône-Alpes"
9010,Chamaloc,Auvergne-Rhône-Alpes,Drôme,26150,44.812,5.386,"Chamaloc (26150), Auvergne-Rhône-Alpes"
9011,Chamaret,Auvergne-Rhône-Alpes,Drôme,26230,44.395,4.876,"Chamaret (26230), Auvergne-Rhône-Alpes"
9012,Chanos-Curson,Auvergne-Rhône-Alpes,Drôme,26600,45.057,4.918,"Chanos-Curson (26600), Auvergne-Rhône-Alpes"
9013,Chantemerle-les-Blés,Auvergne-Rhône-Alpes,Drôme,26600,45.123,4.889,"Chantemerle-les-Blés (26600), Auvergne-Rhône-Alpes"
9014,Chantemerle-lès-Grignan,Auvergne-Rhône-Alpes,Drôme,26230,44.405,4.835,"Chantemerle-lès-Grignan (26230), Auvergne-Rhône-Alpes"
9015,La Chapelle-en-Vercors,Auvergne-Rhône-Alpes,Drôme,26420,44.972,5.412,"La Chapelle-en-Vercors (26420), Auvergne-Rhône-Alpes"
9016,La Charce,Auvergne-Rhône-Alpes,Drôme,26470,44.467,5.445,"La Charce (26470), Auvergne-Rhône-Alpes"
9017,Charens,Auvergne-Rhône-Alpes,Drôme,26310,44.542,5.508,"Charens (26310), Auvergne-Rhône-Alpes"
9018,Charmes-sur-l'Herbasse,Auvergne-Rhône-Alpes,Drôme,26260,45.157,5.015,"Charmes-sur-l'Herbasse (26260), Auvergne-Rhône-Alpes"
9019,Charols,Auvergne-Rhône-Alpes,Drôme,26450,44.59,4.954,"Charols (26450), Auvergne-Rhône-Alpes"
9020,Charpey,Auvergne-Rhône-Alpes,Drôme,26300,44.943,5.08,"Charpey (26300), Auvergne-Rhône-Alpes"
9021,Chastel-Arnaud,Auvergne-Rhône-Alpes,Drôme,26340,44.659,5.209,"Chastel-Arnaud (26340), Auvergne-Rhône-Alpes"
9022,Châteaudouble,Auvergne-Rhône-Alpes,Drôme,26120,44.9,5.09,"Châteaudouble (26120), Auvergne-Rhône-Alpes"
9023,Châteauneuf-de-Bordette,Auvergne-Rhône-Alpes,Drôme,26110,44.337,5.171,"Châteauneuf-de-Bordette (26110), Auvergne-Rhône-Alpes"
9024,Châteauneuf-de-Galaure,Auvergne-Rhône-Alpes,Drôme,26330,45.236,4.959,"Châteauneuf-de-Galaure (26330), Auvergne-Rhône-Alpes"
9025,Châteauneuf-sur-Isère,Auvergne-Rhône-Alpes,Drôme,26300,45.009,4.953,"Châteauneuf-sur-Isère (26300), Auvergne-Rhône-Alpes"
9026,Châteauneuf-du-Rhône,Auvergne-Rhône-Alpes,Drôme,26780,44.504,4.725,"Châteauneuf-du-Rhône (26780), Auvergne-Rhône-Alpes"
9027,Châtillon-en-Diois,Auvergne-Rhône-Alpes,Drôme,26410,44.702,5.486,"Châtillon-en-Diois (26410), Auvergne-Rhône-Alpes"
9028,Châtillon-Saint-Jean,Auvergne-Rhône-Alpes,Drôme,26750,45.096,5.134,"Châtillon-Saint-Jean (26750), Auvergne-Rhône-Alpes"
9029,Chatuzange-le-Goubet,Auvergne-Rhône-Alpes,Drôme,26300,45.011,5.097,"Chatuzange-le-Goubet (26300), Auvergne-Rhône-Alpes"
9030,Chaudebonne,Auvergne-Rhône-Alpes,Drôme,26110,44.475,5.239,"Chaudebonne (26110), Auvergne-Rhône-Alpes"
9031,La Chaudière,Auvergne-Rhône-Alpes,Drôme,26340,44.631,5.225,"La Chaudière (26340), Auvergne-Rhône-Alpes"
9032,Chauvac-Laux-Montaux,Auvergne-Rhône-Alpes,Drôme,26510,44.322,5.535,"Chauvac-Laux-Montaux (26510), Auvergne-Rhône-Alpes"
9033,Chavannes,Auvergne-Rhône-Alpes,Drôme,26260,45.104,4.924,"Chavannes (26260), Auvergne-Rhône-Alpes"
9034,Clansayes,Auvergne-Rhône-Alpes,Drôme,26130,44.378,4.806,"Clansayes (26130), Auvergne-Rhône-Alpes"
9035,Claveyson,Auvergne-Rhône-Alpes,Drôme,26240,45.173,4.934,"Claveyson (26240), Auvergne-Rhône-Alpes"
9036,Cléon-d'Andran,Auvergne-Rhône-Alpes,Drôme,26450,44.61,4.932,"Cléon-d'Andran (26450), Auvergne-Rhône-Alpes"
9037,Clérieux,Auvergne-Rhône-Alpes,Drôme,26260,45.08,4.955,"Clérieux (26260), Auvergne-Rhône-Alpes"
